ParlaMint-GB_2016-09-09-lords.u1	That the Bill be now read a second time.
ParlaMint-GB_2016-09-09-lords.u2	My Lords, in April this year a by-election took place in Westminster. It was a by-election for a seat in Parliament so I suppose we should call it a parliamentary by-election. There were seven candidates contesting the seat; the electorate was three. On 18 April, the result was declared. There were no spoilt papers; the turnout was 100%. The figures were as follows: Lord Calverley, no votes; the Earl of Carlisle, no votes; Lord Kennet, no votes; Earl Lloyd-George, no votes; Earl Russell, no votes; Lord Somerleyton, no votes; Viscount Thurso, three. So it was declared that the noble Viscount, Lord Thurso, was to be the new Member of Parliament. The total cost of the election was £300, which is £100 for each vote cast. To achieve 100% of the votes cast in an election is spectacular, even by North Korean standards, and to hold an election where there are more than twice as many candidates as voters deserves an entry in the Guinness book of records. I am not, of course, in any way criticising those who took part in the election, nor do I question their abilities. However, to have this procedure as a mechanism for electing a Member of Parliament is beyond ludicrous. It is, as I think I have demonstrated, laughable My short Bill has the simple objective of ending this by-election procedure once and for all. As the House will know, I am not the first person who has tried to address this problem. I pay particular tribute to Lord Avebury, who introduced a Bill in 2006 which tried to do precisely what I am trying to do today. It is deeply ironic that it was his sad death which led to the hereditary Peers by-election that I have just described. How have we arrived at a situation where we are obliged to hold by-elections to fill vacancies for hereditary Peers? The answer lies in the provisions of the House of Lords Act 1999. The Act was passed before the great majority of noble Lords in the House today—including me—had even become Members. It is therefore worth reminding ourselves of the details The Act’s principal objective could not have been clearer. Section 1 states that: “No-one shall be a member of the House of Lords by virtue of a hereditary peerage” However, Section 2 provides for certain exemptions to the general principle of removing all the hereditaries: 92 are exempt; two of them, the holders of the offices of Earl Marshal and Lord Great Chamberlain, continue as before. Of the remaining 90, 75 were to be elected on a party-political basis. The electors for this are the hereditary Peers who are members of the party in which the vacancy has arisen. So, in the by-election referred to earlier, caused by the death of a Liberal Democrat, there being precisely three Liberal Democrat hereditary Peers, the electorate was three. You know it makes sense It may be asked why on earth there were any exemptions at all to the clearly enunciated objective—which virtually everyone now accepts—in Section 1 of the Act, which abolishes the hereditary principle as a qualification for Members of the Lords. There are two main explanations. The first was simple, practical political arithmetic. In 1997 the Labour Government had a clear manifesto commitment to remove all hereditaries from the Lords. The Government had a huge overall majority—418 Labour MPs, 165 Conservatives—of 186. Those were the days. In the Lords, the position was very different. There were 1,210 Peers, just 193 of whom were Government supporters taking the Labour Whip. The Official Opposition, the Conservatives, had 484 members. What is more, 750 Peers were hereditaries who, not surprisingly, were not for the most part too struck on the Bill. From the Government’s point of view there was real anxiety that, unless some concession was made to the overwhelming opposition to the Bill in the Lords, there would be total disruption of the Government’s legislative programme The second reason for retaining some hereditaries was that their presence would somehow put pressure on the Government to fulfil their commitment to wholesale reform of the second Chamber. As soon as this reform was achieved, the remaining hereditaries would be removed. So the 1999 Act was to be a forerunner to a much more comprehensive reform and the remaining hereditaries, and any consequential by-elections, would be a temporary expedient. As my noble and learned friend Lord Irvine, the then Lord Chancellor—who I am pleased to see is in his seat—said at the time, “the Government with their great popular majority and their manifesto pledge would not tolerate 10 per cent. of the hereditary peerage remaining for long”.—[Official Report, 30/3/1999; col. 207.] That pledge was made 17 years ago. A clause in the 1999 Act, which should have long ago become redundant, has to all intents and purposes become part of our constitution When Lord Avebury introduced his Bill to abolish by-elections in 2006, he noted with some incredulity that there had already been eight by-elections. I can update the House: there have now been 28. These have resulted in 30 Peers arriving by this method—two of the by-elections returned two members. So one-third of the hereditary Peers in this House have arrived, over a 17-year period, by a mechanism that was described as a temporary expedient. At this rate, it will not be long before a hereditary Peer is elected who was not even born when the original temporary measure was introduced There is one further characteristic of the by-election system as it has evolved in practice that makes it completely unacceptable in a modern Parliament. Following the 1999 Act, among the hereditary Peers who remained, just five were women. Since then, four have been replaced, all of them by men, leaving just one female hereditary Peer. That is one out of a grand total of 92. You might say that this may change in subsequent by-elections: no, it will not. In order to stand in by-elections, hereditary Peers who are not Members of the House have to be listed on the Register of Hereditary Peers. I have checked the most recent copy. The current list has 199 names; just one of them is a woman. Therefore, for the foreseeable future the overwhelming likelihood is that any vacancies will be filled by men. The 1999 Act, in its application over 17 years, has to all intents and purposes resulted in 92 positions in the House of Lords being designated men only. This cannot go on; it is indefensible. Who is to blame for a temporary expedient becoming in practice a permanent arrangement? Those who want to retain the present by-election system have an answer: they blame the Government—all Governments, successive Governments over a 17-year period—for failing to enact a fully comprehensive reform of the Lords. Surely the answer to that has to be that successive Governments have tried; my word, they have tried The Labour Government over a period of 11 years made numerous attempts at reform, including a royal commission—the Wakeham commission—a Green Paper, three White Papers and, finally, the Constitutional Reform and Governance Act 2010, which would have removed the hereditaries but the clauses were lost in the run-up to the 2010 general election Under the coalition Government, we had a White Paper with a draft Bill in 2011. This was followed by a Joint Committee of the two Houses. Then we had the House of Lords Reform Bill, which received its Second Reading before being withdrawn in 2012 because, according to the Deputy Prime Minister, there was no cross-party consensus on reform. There still is not. So we have failed attempts by Labour, then failed attempts by the coalition and now we have a Conservative Government who have repeatedly made plain that there will be no comprehensive Lords reform Bill in this Parliament. It is clear, therefore, that unless some action is taken the hereditary by-elections will continue at least until 2020, by which time a temporary measure will have been in operation for almost a quarter of a century To those, therefore, who argue that the by-elections must continue until there is comprehensive Lords reform, the answer is simple: successive Governments have tried and failed, but what also has failed is the argument that the remaining hereditary Peers would somehow guarantee swift movement towards a fully reformed House. To those who say that commitments to the by-elections made in 1999 must continue today, the answer is surely that one of our fundamental constitutional principles is that no Parliament can bind its successor. We have had three Prime Ministers since the original Act and four general elections. In the Commons today, no fewer than 528 Members had not been elected at the time of the 1999 Act. In the Lords, out of 839 Members, 519 of us were not here in 1999. To claim that a grand total of 1,047 people covering both Houses of our Parliament should be inexorably bound by a decision made before they were even Members not only defies a constitutional principle, it defies common sense My Bill deals with the problem of the by-elections but does not affect in any way whatever the rights of any hereditary Peer in this House today. Under my Bill, they would continue to play the important part that they do in exactly the same way life Peers do. Indeed, in most respects, hereditary Peers in this House are completely indistinguishable from any other Peer, apart from the absurd anomaly of their being able to pass on their peerage to another of their number when they die or retire The by-election system is way past its sell-by date. My Bill would scrap it in two simple clauses. For this House to take the lead and pass it would enhance our reputation and improve our Parliament. Its passage would hurt no one and cost nothing. I commend it to the House.
ParlaMint-GB_2016-09-09-lords.u3	For the record only and not necessarily as an all-encompassing defence, does the noble Lord wish to consider that the Cross Benches have a rigorous selection process to replace one of their own, representing quality, availability and specialists in their subject?
ParlaMint-GB_2016-09-09-lords.u4	My Lords, I think that was more of a mini-speech than an intervention. Of course, I have tremendous respect for the Cross Benches, but the basic principle must remain—namely, that for a group of hereditary Peers to replicate themselves ad infinitum in a by-election situation which I hope I have described as being completely unacceptable, is no longer defensible.
ParlaMint-GB_2016-09-09-lords.u5	My Lords, I do not intend to detain your Lordships very long but the noble Lord, Lord Grocott, and the rest of your Lordships will not be surprised to hear that I do not agree with the Bill that he proposes, and very much hope that it will not reach the statute book. The reason is simple: when the 1999 Act came before your Lordships, it was not going to pass through your Lordships’ House unless either the Parliament Act was used or your Lordships acquiesced in its passage, which they did not do until the deal that was negotiated came into being When the Bill first arrived in your Lordships’ House, there was no provision for by-elections at all; it sought just to remove every single hereditary Peer there and then without any provision for any exceptions except the two statutory exceptions to which the noble Lord referred. An undertaking was then given in the terms the noble Lord described—namely, that there would be 90 hereditary Peers plus the two exceptions, who would be topped up by by-elections as necessary, together with the 15 who are elected by all Members of your Lordships’ House. That undertaking was given to secure the passage of that Bill. It was an undertaking, in the words of the noble and learned Lord of the time, “binding in honour on all those”,—[Official Report, 30/3/1999; col. 207.] who gave their assent to it. I consider that that undertaking is still in place and will remain in place until such time as House of Lords reform is complete, when of course a wholly different circumstance will arise. Against that background, I am afraid I cannot agree to the Bill proposed by the noble Lord.
ParlaMint-GB_2016-09-09-lords.u6	My Lords, we should all be grateful to my noble friend Lord Grocott. He has a deep understanding of Parliament and cares deeply that Parliament should be fit to perform its role in today’s political circumstances. A proudly party-political parliamentarian, he also has a rare ability to speak for this House as a whole, to understand what noble Lords are concerned about and to articulate their views and feelings. Therefore, when my noble friend says that we should end the system of hereditary by-elections for membership of your Lordships’ House and that the time has come to do that, he must be right My noble friend draws the House’s attention to the requirement to complete some unfinished business. What he proposes—the end of the system of hereditary by-elections—is but one part of a series of reforms that have been identified and articulated under the leadership of the noble Lord, Lord Cormack, over some 10 years or more by the effective second Chamber group, a group of some 300 parliamentarians of both Houses and all parties. The measure my noble friend proposes has been part of the programme of the effective second Chamber group and as such commands broad consent and support across the House. As the agenda of the effective second Chamber group moves forward—it has already moved some way—it can well be argued that it would amount to a fully comprehensive reform of your Lordships’ House. Members of that group of 300 parliamentarians are all profoundly convinced that it would not be for the good of Parliament and our democracy for there to be an elected second Chamber, and by the same token they therefore attach particular importance to ensuring that the reforms needed to bring this institution up to date, making it fit for purpose in today’s world, matter very much and must be pressed forward At the time, in 1998 and 1999, I was of the view that the manner in which the hereditary Peers were to be removed from Parliament was, shall we say, somewhat brusque, and I had no objection at all to the arrangement that was made that 92 of them should continue to serve as Members of your Lordships’ House. Of course, that was partly in recognition of the excellent work that so many of them do. A number of hereditary Peers are to speak in your Lordships’ debate today. I listened, as always, with respect and interest to the noble Lord, Lord Trefgarne, and we look forward to the speeches of the noble Lords, Lord Elton and Lord Mancroft. All are fine servants of your Lordships’ House and of Parliament. However, when I listened to the speech by the noble Lord, Lord Trefgarne, I found that he did not address the question that my noble friend had posed: what conceivable justification can there be in 2016 for the continuation of the hereditary principle in the legislature? He referred to a deal that had been made 17 years ago but, as my noble friend said, Parliament cannot be held hostage to a deal made by our ancestors, so to speak. If we are to have an appointed House, it had better be a fully appointed House, and those who serve in it should be appointed for their experience, their expertise and the skills they can bring to the work of the legislature My noble friend is not Jacobinical; he is no Robespierre; he does not propose that aristocrats should be despatched to the guillotine. If the measure he has put before your Lordships’ House is to be passed by Parliament, no hereditary Peers will be found suspended from the lampposts in Parliament Square. The process he proposes is entirely painless. It shows respect to the existing hereditary Peers who serve in Parliament and it would enable them to continue to serve until such time as they cease to wish to do so. That is a reasonable way to approach things I cannot conceive that any justification can be made for the continuation of the presence of hereditary Peers beyond the period of their service and their lives. When, sadly, each of them ceases to be a Member of your Lordships’ House, they should not be followed by another hereditary Peer elected in a parliamentary by-election. Lest hereditary Peers think I am prejudiced in this matter, I can also see no justification for the continuation of life peerages—people being appointed for life to serve in the legislature. None of us ought to carry on into our dotage. That is a story for another day, however, and for the next Bill that my noble friend introduces.
ParlaMint-GB_2016-09-09-lords.u7	My Lords, in one respect this is a splendid occasion in that we are, perhaps for the first time, fairly effectively to demonstrate to the public that we are deeply unhappy with the state of the House of Lords and the constitution as it is. I say that as an elected—or excepted, as we call it—hereditary Peer. The easy thing would then be to sit down and say, “Carry on”, but I cannot because I have to explain why I am here I joined this House in 1973, when there was already a large majority of hereditary Peers. I recall that my father joined it in 1934, when there was only a handful of Labour Peers. In 1946, I remember my father walking in the fields and saying that having fought two general elections in the Labour cause and sat on those Benches since 1934, he had seen everything the Labour Party had wanted to put in place achieved and he was now going to move to the Cross Benches. That was the way the House worked in those days and we were part of that system back in 1999. It had changed very much; there was an influx of life Peers who brought a breath of fresh air and were very welcome but, like us, they were secure in their tenure I have next to explain why I decided to stand for election in 1999, when I was just the right age for retirement. It would have fitted with my game plan for life; I would now have written several books, which your Lordships would not have read, and painted many pictures, which some of your Lordships would have admired, none of which I have done. There were two reasons for that decision. One was that I enjoyed it very much and was able to make a contribution, but the other was that I had looked at history and seen how the Crown had been taking power out of Parliament ever since 1215. We say that it is ridiculous that this interim measure has gone on for 17 years, but 17 years out of a century is not much and out of 800 years it is insignificant—it is temporary. Why is it necessary to keep it? It is because of the success the power of the Crown has so far had in gaining power from Parliament. That is a long story, which I will not go into, and most noble Lords will know some of it. However, the upshot is that I found the justification for my decision in 2005—I made a note because my memory is not very good—with the Prevention of Terrorism Bill, which your Lordships will remember The Bill came up from the Commons with a clause in it that said the Home Secretary of the day, having talked to one chief officer of the police, could lock up whom he liked—or at least someone whose name he put on a piece of paper—for three months, or 90 days, with no access to any redress, no habeas corpus and no judicial review. That was so offensive to the Prime Minister’s own party that, although he had a paper majority of over 100, he got it through the House of Commons repeatedly with a majority of 14. In this House, it was defeated successively with increasing majorities, largely supported by either the votes or the absence of people appointed by Tony Blair, the then Prime Minister. We met at 2.30 pm on a Thursday and rose at 7.31 pm on the Friday, at which point we stopped the measure. That is what I came here to do. Why was that possible, and what was the difference between the Houses? One House was made up of people who were elected and, crucially, could be deselected, and who were paid salaries suitable for a career. This House was not elected and its Members could not be deselected or sacked, and they were not paid. We did not even have the, I must say, very generous attendance allowance that we now have. I will not go into that; it is a pity but we have it and I enjoy it I see indelibly in my mind that the understanding was that, until the great change came in, we were here—I do not think my noble friend made this absolutely clear—to see that the next House of Lords was at least as well able to call the Government to account each year, asking them to explain themselves and with their ill-doings dragged before the public, whichever party was in power. The great machine of government is not just a thin veneer of ambitious politicians in Cabinet and their supporters; it has its own ethos, moving through history as the means of governing this country. When I was a Minister of State, I heard civil servants wax very impatient, saying that they did not see the purpose of various pieces of legislation being brought before your Lordships because we all knew that they would work and would be perfectly effective, so it was a great waste of time and money. That was heard in some parts of the Civil Service, and they were key parts—it needs only a few people to air that view. It is always agreeable to reduce the difficulty of getting the Government’s will done I am here to stand up in front of that juggernaut and to try to make the country and your Lordships understand that, whatever we have, the people who come here to replace us—and I am very happy that they should—must have what the Americans call “tenure”. They must be secure for a great slab of time and must not be employable immediately afterwards in well-rewarded occupations. Those are the touchstones, and anything less is not acceptable Therefore, I cannot support the Bill. I entirely share the enthusiasm of the noble Lord, Lord Grocott, for reform, making us up to date and efficient and perhaps more in touch with the public. I have no interest, because I do not expect to survive if this Parliament lasts its full term, and I do not expect to serve in the next one. As the noble Lord said, it is painless for me anyway; it is my son who will be disappointed. He will check me in what I say, as I think he has no ambitions in that direction Therefore, entirely for the good of the government of this country, I ask your Lordships to wait until we have a proper measure that has more impact on this House. I have gone on for too long but I cannot resist saying a final word to your Lordships, although I am not sure whether the noble Lord, Lord Grocott, has already mentioned it. The majority in this House in 1999—by a majority of 250—were hereditary Peers. With their opposition the Bill could not have got through had the 92 places not been put on to the statute book. It was bought on those terms. I was elected by those people who agreed to that arrangement, so I am also here to represent their views. Those views are patriotic and selfless because those people are not involved at all.
ParlaMint-GB_2016-09-09-lords.u8	My Lords, I commend the noble Lord, Lord Grocott, for introducing this Bill. It is a short Bill and, as I shall argue, a fairly modest one in terms of what we need to do to address the membership of this House, not least in terms of how Members leave and, most importantly of all, how they are appointed to this House I have previously spoken in support of what this Bill seeks to achieve. It comprises one part of the original House of Lords Reform Bill, introduced by the noble Lord, Lord Steel of Aikwood. That is a relevant point to which I shall return The case for closing off the by-election option for hereditary Peers has been made by the noble Lord, Lord Grocott. It is difficult to defend the process, although not impossible, in that it is a process independent of party leaders. It brings in some able and independent-minded people. The hereditary Peers who are in the House are able, hard-working and effective Members. However, that has to be offset by how the process of them becoming Members is seen. As the noble Lord, Lord Grocott, said, it is essentially past its sell-by date in terms of public acceptance I have argued the case before that closing off the by-election option does not prevent able hereditary Peers being appointed to this House. Following the enactment of the House of Lords Act 1999, more Labour hereditary Peers were brought back as life Peers than were returned as elected hereditary Peers. However, the procedure creates problems on this side of the House. I have previously made the point that for Conservative hereditary Peers the by-election is as much a block as it is an opportunity, since in practice it prevents able Peers coming in until such time as there is a death or retirement. They are not considered for life peerages but, instead, are left to take their chances when a by-election occurs I think therefore that some of the worries expressed about this Bill are misplaced. I would, though, have liked to have seen the Bill as part of a wider reform Bill. That was the point of the Steel Bill. There was a linkage between the provisions. Putting the independent Appointments Commission on a statutory basis would enable its independence to be protected. There is a route by which Peers can be brought into the House independent of party patronage—through the Appointments Commission—but that route needs some statutory underpinnings I also see the Bill as part of a wider process of addressing not just the size of the House but the process of appointment. The Bill covers both elements in that it closes off one method of joining the House and, in time, will result in a reduction in the number of hereditary Peers in the House, indeed logically and ultimately leaving only two—the two who are Members ex officio I would like us to go further and address not just hereditary Peers but life Peers joining the House. An Ipsos MORI poll in 2007 asked people what factors were most important in determining the legitimacy of the House of Lords. Having some Members elected by the public came some way down the list, at five out of seven. At the top of the list was “trust in the appointments process”. Excluding don’t knows, 76% of respondents rated that as very important and 19% as fairly important. Second on the list was that, “the House considers legislation carefully and in detail” Therefore, we need to address the input side of membership. We have already achieved the enactment of a Private Member’s measure, the House of Lords Reform Act 2014, to enable Peers to retire—more than 50 have now done so—but, as Peers retire, new ones are created. We need not only to reduce numbers but to ensure a more rigorous appointments process, giving the Appointments Commission the power to vet all nominees for suitability—ensuring that they meet a high-quality threshold, as well as reflecting the diversity of the United Kingdom This Bill therefore is not the answer but, rather, part of the answer. I hope that the House will agree to its Second Reading and indeed its other stages, and that the Government will recognise its merits and seek to facilitate its passage.
ParlaMint-GB_2016-09-09-lords.u9	My Lords, last week, the Lord Speaker, the noble Lord, Lord Fowler, said in an interview with The House Magazine: “I don’t think we can justify a situation where you have over 800 peers at the same time as you’re bringing down the Commons to 600 MPs” In my view, this Bill is the logical next step towards reducing the size of the House of Lords. It should be easier to agree than many measures that have been considered, because it involves no compulsory redundancies. It is thanks to the endeavours of my noble friend Lord Steel of Aikwood and others, including the noble Lord, Lord Norton of Louth, that we passed a measure of reform in the last Parliament, enabling, as he said, 50 Members of the House to retire since then. But it is a great shame that the other measures proposed in what became known as the Steel Bill were blocked. This was particularly so after the failure to agree properly a programme of reform under the last Government’s measures, despite the House of Lords Reform Bill being passed at Second Reading in the House of Commons by 462 votes to 124. The problem with securing further progress on that Bill was that Labour Party Members believed, possibly correctly, that blocking it was their only hope of blocking the Boundary Commission proposals in the last Parliament, while, on the other hand, David Cameron and the Conservatives appeared to realise only too late that failure to secure progress on Lords reform would indeed be used to justify the Liberal Democrats blocking the Boundary Commission proposals at that point.
ParlaMint-GB_2016-09-09-lords.u10	My Lords, the noble Lord will know very well that the coalition agreement did not tie Lords reform to the Boundary Commission. Boundaries were tied specifically to the vote on AV. Is that not correct?
ParlaMint-GB_2016-09-09-lords.u11	My Lords, the noble Lord is correct in terms of the technicalities of what was in the coalition agreement of 2010. However, it was argued and voted on overwhelmingly by this House and the other place in 2013 that there were many reasons why the Boundary Commission proposals should not go ahead at that point, one of which was the failure to make progress on Lords reform. Reducing the size of the House of Commons from 650 MPs to 600 MPs was not appropriate when we did not reform the House of Lords and make government more accountable in that way So now we have to look again at the other measures that were proposed in the Steel Bill, including the ending of by-elections to replace hereditary Peers. Parliamentary by-elections to elect MPs have been a major feature of my political life. However, I cringe with embarrassment at the holding of by-elections in this place in which as few as three Members of your Lordships’ House, who initially inherited their positions here based perhaps upon what their ancestors did centuries ago, choose to elect someone to help formulate the laws of the land from a shortlist of as few as three other people who can be considered by virtue also of what their ancestors may have done All of us enjoy showing family, friends and guests around the House, particularly, I would suggest, those from overseas. Some of them come from established democracies and some of them come from places struggling to establish democratic principles. But none of them can understand the archaic way in which we are still choosing some of the people to sit in the second Chamber of our Parliament—supposedly the mother of parliaments. Of course, as the noble Lord, Lord Grocott, said, not a single woman has ever been elected in this way, as most hereditary peerages descend down the male line. A year ago, the Guardian published a letter from me saying: “The election by hereditary peers of the ninth Duke of Wellington (Report, 16 September) to the House of Lords by 21 votes over the Marquess of Abergavenny and the Earl of Harrowby (six votes each) is incomprehensible by any democratic standard” On 3 December 2010, in an earlier debate on this subject, I said that, “the farcical process we have in this House of holding by-elections to elect hereditary Peers brings the House into disrepute. These by-elections have little more resemblance to democracy than the campaign run by Lord Blackadder when he ran the by-election campaign to elect Baldrick in the rotten borough of Dunny-on-the-Wold, where Blackadder was the only elector”.—[Official Report, 3/12/10; col. 1696.] I was wrong, of course, to describe Edmund Blackadder at that point as a Lord; he was merely a voter in that incarnation—albeit the only voter. In that series, Baldrick was later appointed to the House of Lords by Prince George. But if they had both been appointed in real life, their descendants might now be standing as rival candidates, hatching cunning plans to win by-elections in order to get back into this place.
