ParlaMint-GB_2016-10-21-lords.u1	That the Bill be now read a second time.
ParlaMint-GB_2016-10-21-lords.u2	My Lords, I have brought this Bill before your Lordships because, although I have served in this House since 1973, I do not remember a time when Parliament has stood lower in public esteem than now. There is deep unease in this country with not just parliamentarians but Parliament itself. We need to be aware of what lies further down that road if we do nothing: a growing disillusion with not just us—we are expendable—or with the Westminster model, which is amendable, but with parliamentary democracy itself as the safest and surest way for a free people to manage their affairs under the law An important function of this House is to give the public reason to be confident in our Parliament, and to do that we need to take action now before that troll begins to stir in its mountain. Noble Lords may think that I exaggerate the danger but I assure them that it is there. It is frequently cloaked by the smoke drifting across the field from the artillery engaged in Brexit, Boundary Commissions, Calais, Syria and so on, but it is there and it constantly emerges, and every time it is stronger. If only we could give eye-catching, attention-getting proof that Parliament knows that it needs mending and is prepared to do the job itself. The attempt in 1999 to carry out wholesale reform of this House proved that every aspect of that reform was highly controversial. Controversy in Parliament takes time—legislative time—which we do not have On only one issue that has not already been dealt with in isolation has controversy subsided and consensus begun to emerge in the media, among the public and even in Parliament. The irony of the present situation was highlighted by the debate in the Commons on Wednesday on a complex Motion which brought together the two issues of Lords reform and boundary changes—that is, one big House getting bigger and one smaller House getting smaller. That alone is enough to draw the attention of those who have not been paying attention to the embarrassing position—to say the least —in which we find ourselves today. If your Lordships care to read that colourful debate, which is not at all flattering to them, they may be wiser on this issue People agree that there are too many of us. However, that is not the only, or the most important, problem. The reservoir of expertise among rare attenders is a strength rather than a weakness. Against that we have the experience of debates with speaking time limits of a single minute for Back-Benchers and, indeed, for an Archbishop of Canterbury, of more than a few not being able to get a seat in the Chamber at all on an increasing number of occasions, even of a certain difficulty, which I hope does not yet extend to the Doorkeepers, although it well may, of remembering who everybody is and where they are coming from, in the current jargon There is internal unease and growing public resentment of the cost of our numbers at the present rate of attendance. Because of the absolute need for consensus, this Bill addresses only one issue—the number of Members of this House. The prime importance of consensus means that it has to leave intact the Prime Minister’s power to appoint new Peers, which is a position many of my noble friends and others would like to see diminished. However, that is not on the table at the moment. The Bill avoids all the other wasps’ nests stirred up by the great debates on reform in 1999, because every one of them would cause enough disagreement to kill the Bill. It does not affect existing party balances, does not propose an age limit or a limited tenure or any involvement of the parliamentary electorate and does not stake out a particular number of seats for Cross-Benchers or anybody else. It does not even touch the Bishops’ Benches, although we shall be very interested to hear the account of the right reverend Prelate the Bishop of Birmingham of his brethren’s intentions. The Bill addresses the single question of size and no other The Prime Minister’s power of appointment means that whatever limit is agreed will be exceeded as soon as he or she uses it and must be reimposed at the beginning of every Parliament. Therefore, the Bill focuses instead on the Writ of Summons which will entitle its recipient to sit only until the first Session of the Parliament after the one in which he or she was appointed. Membership beyond that point would be determined by elections within each affiliation group. The power to design those elections is delegated, within certain parameters, to the House of Lords and is to be implemented in the new Standing Order. This is, therefore, essentially an enabling Bill, but I anticipate that your Lordships will be more interested for the most part in what we do with the enablement than what is in the Bill itself, which is of course important. The Standing Orders in this House, however, are devised by the Procedure Committee and then put into place by a Motion of the whole House. The draft Standing Order I put into the Explanatory Notes to the Bill is just that—a draft. It is important that we discuss it—our discussion will be helpful to that committee in drawing up the final version—but we cannot amend it in any way at any stage of the Bill. That is for the committee, to which any representations must be made The draft is a modification of Standing Order No. 10 under which elections were successfully held to reduce the membership of this House by, I remind your Lordships, just over 50% in 1999: a far bigger task than we face today. Nevertheless, I understand that I stand in the position of a consultant anxiously telling a patient that some form of surgery is necessary. My task is to convince your Lordships that it is indeed necessary and that it need not be unduly painful, and in the end the patient’s life expectancy will be extended by it. Under the proposal, each affiliation group will hold its election in secret. Each will be allocated the same proportion of the new, smaller total that it had of the total immediately before the election. In other words, every group will be reduced by the same percentage. In round figures, if 800 were to be reduced to 600, the new total would be 75% of the old, the House would therefore have lost 25% of its Members, and every constituent group would be reduced by 25%. The political balance in the House would remain unchanged; as I say, the Bill and the draft order do not seek to do anything except to address the size. There is great discontent about all sorts of other elements of our House, but this is all it touches The Explanatory Notes are pretty explicit, but I had better follow the convention and quickly tell your Lordships that Clause 1 limits the period during which the holders of peerages are automatically Members of the House. Their right to sit extends through the remainder of the Parliament in which they were appointed, and ends at the end of the first Session of the next Parliament. Clause 2 delegates to this House the power to grant exemption from this rule and sets the parameters within which it may do so. A lot of this draws on the 1999 Act. Clause 2(1) provides that the disapplication should be by means of a Standing Order; Clause 2(2) limits the exemptions to a specified number and their duration from the beginning of the first Session of one Parliament to the end of the first Session of the next. Clause 2(3) defines the specified number as the number of MPs and not as that number or less—that may have got obscured in my explanation earlier. Clause 2(4) says that the two ex officio hereditary Members are unaffected by the Bill. Clause 2(5)—this is the reassuring one—gives the Clerk of the Parliaments the power and duty to decide whether a person has been properly elected if that comes into question. Clause 3 is necessary to preserve the rights of non-parliamentary Peers to vote in parliamentary elections. Clause 4 is a consequential amendment of the 1999 Act That is all I will say at this stage. However, I will revert to the question of the need for consensus. To give your Lordships a glimmer of hope as to the future of this measure I read from the words of Mr Ellis, the deputy leader of the House of Commons, who said: “It is right that the House of Lords continues to look at how it can work more effectively. Where further possible steps can command consensus, Her Majesty’s Government would welcome working with peers to take reasonable measures forward in this Parliament. If that is possible in consensus with peers, we would welcome doing so”.—[Official Report, Commons, 19/10/16; col. 888.] Following the continuation of the brawl that constituted the debate—at least that is what it would look like from these Benches—we come to the wind up for the Government of the debate on a Scottish Nationalist Party Motion: “The Government agree that the House of Lords is too large, but believe that it must be for the Lords themselves to lead the process”.—[Official Report, Commons, 19/10/16; col. 915.] I invite noble Lords to become the leaders of that process. I beg to move.
ParlaMint-GB_2016-10-21-lords.u3	My Lords, I am delighted to follow my noble friend in this debate on the Second Reading of his Bill. As he has ably demonstrated this morning, he knows a great deal about the House of Lords; he has studied it for a long time and has come forward with a workable proposal. I also thank him because he consulted widely on the Bill, right across the House, amended it from his original draft and has now presented it to the House. As he explained, the aim is to reduce the total number of Members of this House. My noble friend produced but one reason for it: the way Parliament is regarded as a whole from outside, by the public. I am not entirely convinced that the Bill would necessarily solve that. The reasons why Parliament is not held as well as it once was are many and varied; we do not need to go into those today There are a number of ways to achieve what my noble friend wants. The simplest—the noble Lord, Lord Steel, talked about it—is an automatic age limit of 80, and there are powerful statistics to demonstrate that, in an ever-ageing House, that would be a good way to reduce the numbers. However, for obvious reasons, that is deeply unpopular in this House and, apart from anything else, I am not entirely convinced that it would be legal, given the various equalities Acts that exist More Peers could be encouraged to take voluntary retirement from the House, which was impossible until two or three years ago. You could take a leave of absence but you could not exclude yourself permanently. We now can, and there are various ideas about how that could be made more practical. My view is that, given that this House is due to be relocated in a few years and we are to be removed from this building, we may well find then that more Peers are prepared to take voluntary retirement than is the case today The system that my noble friend has alighted on is well precedented, and the last time it was used, it worked. However, I have to say to noble Lords from all parts of the House that it is not an easy or pleasant system to go through—in fact, it is deeply unpleasant, and my noble friend and I have both been through it. It is precedented by the late Lord Weatherill’s amendment to the 1999 Act, which generally speaking has been a success. I wonder whether, if we were to use this for the whole House, my noble friend has considered some de minimis provisions for very small parties. We have only one Member from the Green Party, and it would be difficult to reduce her by 25%. I am not sure whether UKIP is a full designation in this House, but it may well be under the terms of the Bill or if it becomes an Act My real purpose is to question the motivation, intention and necessity behind the proposal. I spent a bit of time reading some statistics from the very helpful people in the Library. Taking the basis of the Bill—that the House should not be bigger than 600—I decided to test how many people currently attend the House. We all know the overall figures: just over 800 Members are entitled to sit, and that is an increase since 1999-2000 of about 220. Since 2015-16, the figure has increased by about 100. Perhaps unsurprisingly, the daily attendance has increased by a similar number: currently, about 100 more Peers attend on a daily basis than did in 2009-10. What is interesting about these daily attendance figures—these are averages across the Session—is that none is anywhere near 600; in fact, none breaches 500. Therefore, they are well within the limit set by my noble friend. In the current year, the average daily attendance is 471 and in 2009-10 it was 388 The next interesting statistics to look at are for Divisions over the past 10 years, which measure a good degree of participation in the House. In 2009-10, which was a short Session, the average number of Peers voting per Division was 206. The most recent figures available, for 2015-16, show that there were 114 Divisions with 362 Peers on average voting. It is interesting that, in the past 10 years, the highest average number of Members voting per Division was 394 in the 2013-14 Session. What I extrapolate from these figures is that the problem may not be quite as big as my noble friend thinks In discussing this with many Peers, I have realised that there seems to be more of a problem at Question Time, when the House is very full indeed. Again, there are many different reasons for that, and perhaps we should ask the Procedure Committee to consider moving Question Time to another time of the day to see whether that would lessen the problem. My question is: is the proposal necessary Comparing this House to the House of Commons is also not as helpful as one might initially suggest. We are a very different and varied House. We are not like Members of another place. We do not represent anybody and we do not have constituencies, but we are very regionally based. There are full-time Peers here, sitting on all the Front Benches, who devote their lives to this House. There are Peers who have retired from their formal employment who devote a great deal of time to this House, and there are those who are in part employment or full employment. In other words, people come when they can to try to play their part. I worry that the Bill would create the spectre of a full-time and, increasingly, fully paid House. My point for the Minister is to be very cautious in accepting this This will be an extremely useful and interesting debate.
ParlaMint-GB_2016-10-21-lords.u4	Does my noble friend not conclude from the statistics that he has drawn to the attention of the House that the issue is the relationship between attendance and participation?
ParlaMint-GB_2016-10-21-lords.u5	My Lords, no, I do not. I produced the average daily figures for attendance and for voting in Divisions. It is entirely fair that some Peers come here and do not necessarily vote. There may be many reasons for that, including for the Cross-Benchers, who often do not vote in Divisions for their own political reasons The point I was about to make, which my noble friend might enjoy, concerns whether the House of Commons would welcome the Bill. We know what the House of Commons thinks. Only a few short years ago, the Deputy Prime Minister, Nick Clegg, produced a Bill in the House of Commons to have a largely elected House of Lords, which was passed overwhelmingly. I wonder whether enough time has gone by to ask the House of Commons to consider again a reduction Bill rather than an elected Bill.
ParlaMint-GB_2016-10-21-lords.u6	My Lords, I join my noble friend Lord Strathclyde in warmly congratulating my noble friend Lord Elton on bringing this Bill before the House. I offer both him and the Bill my warm support. My noble friend mentioned the surgeon who told a bewildered patient that they needed some form of surgery. My late father was a doctor. He told me that when faced with a particularly bewildering diagnosis, he occasionally fell back on the formula, “Have you had this before?”, to which the patient would usually say, “Yes, something like it, a few years ago”. My father would then say, “Well, I think you’ve got it again”. We have been round something similar to this course before My noble friend Lord Strathclyde referred to the unpleasantness of the elections that took place following the passage of the Weatherill amendment. Those of us who have even more experience of elections than my two noble friends would say that that would have to be a matter for the opinion of noble Lords, but elections, unpleasant as they may be, are tolerable and sometimes necessary The Bill encapsulates a growing consensus in the House—consensus rather than unanimity—about how best to limit our numbers. That consensus has a long pedigree, for which my noble friend Lord Jopling—who I am happy to see in his place but who I know cannot stay until the end of the debate because of a charitable obligation and therefore cannot contribute—deserves a large amount of credit. He has blazed the trail for this particular format The Bill, is wisely narrow in scope. Important matters such as the functions and powers of the House are wisely left for another day. That narrowness in scope none the less does not entirely avoid the necessity of considering contentious issues during its further stages, if such there be. Is it wise to leave the Prime Minister’s present powers untrammelled? We are in the present position because they are effectively quite untrammelled The Bill does not solve the problems raised by the current definition of recognised affiliation groups. The UK Independence Party’s 4 million votes at the last election are not reflected in its representation here. The position of the Liberal Democrats here is similarly anomalous. A combination of votes cast in favour of and seats won by existing and—who knows?—as yet unthought-of political groupings, could produce a formula for a better definition of recognised affiliation groups. My noble friend Lord Jopling has done much work on this. As to the timing of elections within affiliation groups, perhaps it would be better for them to take place immediately after general elections rather than immediately before, to give a more up-to-date reflection of popular opinion My noble friend’s Bill is wholly in tune with the will of the Government, as expressed by my noble friend Lady Chisholm of Owlpen in our debate on 16 September, to work with noble Lords to support incremental reform that commands consensus across the House. I hope the Government will give effect to that will by providing as much time as is necessary to consider the remaining stages of the Bill, so that consensus may emerge from its chrysalis with wings fully and gloriously emblazoned. I remind those who, perish the thought, might seek to inhibit the passage of the Bill of William Blake’s warning in Auguries of Innocence: “Kill not the Moth nor Butterfly For the Last Judgment draweth nigh”.
ParlaMint-GB_2016-10-21-lords.u7	My Lords, I am resisting the temptation to tear up my notes and respond to the noble Lord’s last quote. I am grateful to the noble Lord, Lord Elton, for again bringing before us this important matter. It is widely agreed in many places that as we seek to be effective as a House, the size of the House is of great concern. Of course, as has already been said by the noble Lord, Lord Strathclyde, recent changes have attempted to alleviate the size of the House—we have adopted retirement provisions—yet they have not been sufficient to alleviate the flow of new Members. The statistics have already been referred to From this Bench, the Lords spiritual have spoken consistently over the past few years in support of reform aimed at addressing the size of the House—and we do so again, keeping in mind the aim of the House to improve the core functions of our scrutiny of legislation and government proposals from the other House, and of offering expertise and independence, which have already been referred to. That the initiative for change, responding to a clear need with a focused and incremental approach, is once again being led by your Lordships’ House rather than imposed from outside is to be welcomed. But taking decisive responsibility for making delicate if radical constitutional improvements is something that we can do, keeping in mind our determination to better serve the country. I believe that it is a good way forward In detail, your Lordships’ House and this Parliament have already made a change to allow women to serve on this Bench in a small constitutional change. I will also refer to the debate this week in the other place that has already been mentioned. Noble Lords may also like to know that there are some such as myself on this Bench who were born and bred in Scotland and have strong roots in that part of Britain—but if that is too detailed a point to make, noble Lords may ignore it and I will continue This current Bill leads the Lords spiritual untouched at this stage and applies only to the Lords temporal. Noble Lords may think that that is appropriate, given the different circumstances that pertain as to how we on this Bench arrive and leave your Lordships’ House. Nonetheless, when it comes to the size of the House, including the most recent government Bill in 2011-12, referred to by the noble Lord, Lord Strathclyde, we acknowledge that if the overall size of the House is to be reduced, of course the Lords spiritual must play their full part in that arrangement. That means that we would indeed continue to look constructively at a decrease in our own numbers in proportion with an overall decrease in the size of your Lordships’ House. Noble Lords may know that at the moment, the number of Lords spiritual is fixed at 26, which has been the case for more than 150 years. I cannot compete with the detailed statistics provided by the noble Lord, Lord Strathclyde, but the proportion of bishops in your Lordships’ House has risen and fallen over that long period over successive decades. It is currently running at about 3% of your Lordships’ House and has been in recent years.
ParlaMint-GB_2016-10-21-lords.u8	Will the right reverend Prelate forgive an academic interruption to point out that before the Reformation, this House consisted of more Lords spiritual than Lords temporal?
ParlaMint-GB_2016-10-21-lords.u9	I thank the noble Lord for his reminder of that. I did not want to give a history lesson today, but behind my remarks and the responsibility that we are taking for incremental change is the desire for stability and to give consistent service to the country at a time when there is widespread uncertainty in other areas Lords spiritual have some experience, therefore, under the present arrangements, of living within the constraints of an upper cap on numbers. We also have the experience of one of the alternatives to a cap on numbers—a compulsory retirement age. In your Lordships’ House, that is set at the ridiculously young age of 70—which is when a bishop has to leave their see and retire from stipendiary service. The 2011-12 Bill wisely left space for the Church to determine a mechanism for a smaller number of Lords spiritual to be selected to receive a Writ of Summons. As we go on in these debates, that is something that we might find useful in the process I will indulge in a pastoral note in passing. While we are having these discussions, we should not inadvertently regard newcomers to the House as an unwelcome nuisance, nor should we regard older Members —here I am not patronising the excellent initiative taken by the noble Lord, Lord Elton—as merely taking up space. There are many on all sides who will bring great value to this House during the years ahead There are many noble Lords here today who are better qualified to go into the detail of this Bill and suggest alternative schemes. In the proposals before the House today, there are, as has already been hinted, unresolved questions about patronage and the potential to add numbers during the period suggested, which might distort the process. I hope that the Bill proceeds from today so that we can have these and other matters discussed further for decisive action as well as careful consideration.
ParlaMint-GB_2016-10-21-lords.u10	My Lords, my noble friend Lord Elton is absolutely right to say that there is concern about the size of the House. But my noble friend Lord Strathclyde is equally right to say that this is more a perception than reality. Of course, there was a perception pre-1999 that the House was too big, but the vast number of the hereditary Peers did not attend. The net result of the 1999 Act was that about 90 working hereditaries were removed from the House, as well as a lot of non-working hereditaries. If we are concerned about the size of the House, the Bill before us does nothing to reassure me. To limit this House to the size of the House of Commons would positively encourage Prime Ministers to keep on appointing working Peers in order to build up their number to 600. I think that that would be to the great detriment of the House My noble friend Lord Strathclyde was absolutely right to say that when we move out of here in a few years’ time, that will be the ideal point at which to start reducing numbers. Rather than follow the suggestion of my noble friend Lord Elton, I would rather go for a fixed number of Peers. I would go for 350, which is not that different from the current working House. To have a figure of 600 that would be variable over the course of a five-year Parliament would be a nonsense that would not help the situation If it comes to an election in order to achieve that, it will be nothing new in your Lordships’ House. For 273 out of the last 309 years, part of this House has been elected. I refer in particular to the Scottish representative Peers. Since 1707 until the Peerage Act 1963, there were 16 elected Scottish Peers—Peers of Scotland. After every general election they held an open election in Holyrood Palace, to which they were summoned, and they decided who the 16 would be. When that happened in 1707, it represented a reduction of 90% of Peers sitting in Parliament, because there had been 143 Scottish hereditary Peers sitting in the Scottish Parliament. So what my noble friend Lord Elton suggested, and indeed what the Lord Chancellor at the time, the noble and learned Lord, Lord Irvine of Lairg, who I am pleased to see in his place, did in 1999 is minor in comparison with what the Scots suffered in 1707 One of the problems that resulted from the reduction in 1707 applies to what my noble friend suggested. There was resentment in Scotland that they were not properly represented. As we move increasingly towards becoming a full-time working House, the remoter parts of the country are going to get cut off. I found this particularly when I was living in Caithness; it was one of my reasons for moving back to London. If one wanted to take part in business here on a Monday, the only way to guarantee that was to leave home on Sunday night. On a good day it was possible to make the journey in around five hours, but on a bad day it could take well over 16 hours. If the House of Lords is to become more political and professional, inevitably Peers in the outer reaches are going to be squeezed because they will not be able to participate.
ParlaMint-GB_2016-10-21-lords.u11	I support what the noble Earl said. Is he aware that almost 50% of the membership of this House is currently from London and the south-east of England?
